Timestamp,Time_Sec,RPM,Speed_MPH,Coolant_F,Trans_Temp_F,Oil_Temp_F,Throttle_Pct,Engine_Load_Pct,MAF_gs,Battery_V
19:12:46.218,213.041,824.2,0.0,183.2,165.0,205.0,20.8,38.0,7.11,13.54
19:12:46.507,213.302,826.5,0.0,183.2,165.0,205.0,20.8,38.0,7.13,13.53
19:12:46.757,213.591,826.5,0.0,183.2,165.0,205.0,20.8,38.4,7.11,13.51
19:12:47.061,213.843,826.5,0.0,183.2,165.0,205.0,20.8,38.4,7.11,13.54
19:12:47.330,214.146,822.8,0.0,185.0,165.0,205.0,20.8,38.0,7.14,13.5
19:12:47.578,214.414,821.5,0.0,185.0,165.0,205.0,20.8,38.4,7.17,13.51
19:12:47.869,214.661,826.8,0.0,185.0,165.0,205.0,20.8,38.0,7.17,13.54
19:12:48.117,214.954,822.0,0.0,185.0,165.0,205.0,20.8,38.4,7.14,13.52
19:12:48.369,215.2,830.2,0.0,183.2,165.0,205.0,20.8,38.0,7.14,13.56
19:12:48.597,215.452,826.2,0.0,183.2,165.0,205.0,20.8,38.0,7.13,13.54
19:12:48.852,215.683,830.5,0.0,183.2,165.0,205.0,20.8,38.0,7.11,13.52
19:12:49.138,215.938,822.0,0.0,183.2,165.0,205.0,20.8,38.0,7.15,13.52
19:12:49.402,216.222,822.0,0.0,185.0,165.0,205.0,20.8,38.0,7.14,13.53
19:12:49.647,216.485,821.2,0.0,185.0,165.0,205.0,20.8,38.0,7.13,13.54
19:12:49.895,216.731,817.0,0.0,185.0,165.0,205.0,20.8,38.0,7.09,13.51
19:12:50.167,216.978,817.0,0.0,185.0,165.0,205.0,20.8,38.0,7.12,13.54
19:12:50.426,217.253,827.0,0.0,183.2,165.0,205.0,20.8,38.0,7.13,13.51
19:12:50.697,217.509,819.8,0.0,183.2,165.0,205.0,20.8,38.0,7.12,13.53
19:12:50.951,217.78,820.5,0.0,183.2,165.0,205.0,20.8,38.0,7.1,13.51
19:12:51.199,218.035,819.8,0.0,183.2,165.0,205.0,20.8,38.0,7.07,13.51
19:12:51.478,218.283,819.8,0.0,183.2,165.0,205.0,20.8,38.0,7.09,13.56
19:12:51.753,218.561,819.8,0.0,183.2,165.0,205.0,20.8,38.0,7.1,13.55
19:12:51.979,218.837,827.5,0.0,183.2,165.0,205.0,20.8,38.0,7.11,13.53
19:12:52.226,219.063,823.2,0.0,183.2,165.0,205.0,20.8,38.0,7.09,13.54
19:12:52.493,219.31,825.0,0.0,183.2,165.0,205.0,20.8,38.0,7.07,13.53
19:12:52.758,219.577,820.2,0.0,183.2,165.0,205.0,20.8,38.0,7.09,13.55
19:12:52.981,219.841,827.2,0.0,183.2,165.0,205.0,20.8,38.0,7.1,13.53
19:12:53.257,220.067,828.2,0.0,185.0,165.0,205.0,20.8,38.0,7.08,13.52
19:12:53.515,220.341,826.5,0.0,185.0,165.0,205.0,20.8,38.0,7.08,13.54
19:12:53.797,220.598,827.2,0.0,185.0,165.0,205.0,20.8,37.6,7.08,13.54
19:12:54.063,220.881,825.5,0.0,185.0,165.0,205.0,20.8,37.6,7.08,13.54
19:12:54.327,221.147,832.2,0.0,185.0,165.0,205.0,20.8,37.6,7.09,13.54
19:12:54.593,221.411,820.8,0.0,185.0,165.0,205.0,20.8,37.6,7.09,13.53
19:12:54.814,221.677,820.8,0.0,185.0,165.0,205.0,20.8,38.0,7.08,13.52
19:12:55.103,221.898,825.5,0.0,185.0,165.0,205.0,20.8,37.6,7.08,13.55
19:12:55.332,222.187,820.0,0.0,183.2,165.0,205.0,20.8,38.0,7.09,13.54
19:12:55.590,222.417,828.5,0.0,183.2,165.0,205.0,20.8,38.0,7.07,13.52
19:12:55.867,222.674,829.5,0.0,183.2,165.0,205.0,20.8,38.0,7.1,13.53
19:12:56.114,222.951,825.2,0.0,183.2,165.0,205.0,20.8,38.0,7.11,13.54
19:12:56.448,223.2,817.8,0.0,183.2,165.0,205.0,20.8,38.0,7.12,13.52
19:12:56.677,223.533,836.5,0.0,183.2,165.0,205.0,20.8,38.0,7.11,13.53
19:12:56.971,223.761,834.0,0.0,183.2,165.0,205.0,20.8,38.0,7.11,13.56
19:12:57.203,224.059,821.5,0.0,185.0,165.0,205.0,20.8,38.0,7.09,13.55
19:12:57.465,224.287,822.8,0.0,185.0,165.0,205.0,20.8,37.6,7.09,13.52
19:12:57.771,224.548,822.2,0.0,185.0,165.0,205.0,20.8,37.6,7.09,13.52
19:12:58.015,224.855,828.0,0.0,185.0,165.0,205.0,20.8,37.6,7.09,13.55
19:12:58.270,225.1,827.2,0.0,185.0,165.0,205.0,20.8,38.0,7.03,13.55
19:12:58.573,225.353,822.8,0.0,185.0,165.0,205.0,20.8,38.0,7.09,13.53
19:12:58.822,225.659,826.2,0.0,185.0,165.0,205.0,20.8,37.6,7.05,13.52
19:12:59.086,225.909,824.8,0.0,185.0,165.0,205.0,20.8,37.6,7.09,13.52
19:12:59.329,226.17,826.2,0.0,185.0,165.0,205.0,20.8,37.6,7.09,13.52
19:12:59.619,226.413,830.0,0.0,185.0,165.0,205.0,20.8,37.6,7.09,13.53
19:12:59.872,226.703,828.2,0.0,185.0,165.0,205.0,20.8,38.0,7.1,13.55
19:13:00.125,226.956,831.2,0.0,185.0,165.0,205.0,20.8,37.6,7.07,13.57
19:13:00.369,227.208,825.0,0.0,185.0,165.0,205.0,20.8,38.0,7.09,13.54
19:13:00.669,227.453,822.5,0.0,185.0,165.0,205.0,20.8,38.0,7.09,13.55
19:13:00.958,227.753,837.2,0.0,185.0,165.0,205.0,20.8,37.6,7.09,13.55
19:13:01.203,228.043,823.8,0.0,185.0,165.0,205.0,20.8,38.0,7.09,13.54
19:13:01.427,228.287,820.0,0.0,185.0,165.0,205.0,20.8,38.0,7.09,13.53
19:13:01.686,228.51,824.5,0.0,185.0,165.0,205.0,20.8,38.0,7.1,13.55
19:13:01.931,228.77,818.0,0.0,185.0,165.0,205.0,20.8,38.0,7.13,13.52
19:13:02.193,229.016,826.8,0.0,185.0,165.0,205.0,20.8,38.0,7.13,13.54
19:13:02.458,229.278,819.5,0.0,185.0,165.0,205.0,20.8,38.0,7.14,13.53
19:13:02.722,229.543,823.2,0.0,185.0,165.0,205.0,20.8,38.0,7.14,13.51
19:13:02.976,229.805,820.2,0.0,185.0,165.0,205.0,20.8,38.4,7.14,13.51
19:13:03.226,230.06,815.0,0.0,185.0,165.0,205.0,20.8,38.4,7.14,13.55
19:13:03.531,230.31,818.2,0.0,185.0,165.0,205.0,20.8,38.4,7.15,13.53
19:13:03.776,230.615,823.8,0.0,185.0,165.0,205.0,20.8,38.0,7.11,13.49
19:13:04.008,230.86,824.8,0.0,185.0,165.0,205.0,20.8,38.0,7.14,13.51
19:13:04.315,231.092,827.2,0.0,185.0,165.0,205.0,20.8,38.4,7.15,13.52
19:13:04.571,231.399,824.5,0.0,185.0,165.0,205.0,20.8,38.4,7.15,13.54
19:13:04.824,231.655,836.8,0.0,185.0,165.0,205.0,20.8,38.0,7.15,13.53
19:13:05.076,231.908,832.0,0.0,185.0,165.0,205.0,20.8,38.0,7.14,13.53
